,Date,Crypto,Quote,Open,High,Low,Close,Volume,Mean,Std Dev,Buy Signal,Sell Signal,Mean Reversion Signal,Momentum,Momentum Signal
132,2023-08-04 14:45:00,AAVE,USD,4193.01,4195.56,4179.6,4184.71,33771.36,4202.969999999999,28.505829505353926,False,False,Hold,-81.07999999999993,Sell
131,2023-08-04 14:50:00,AAVE,USD,4184.07,4207.69,4184.07,4201.31,32366.88,4205.683,25.306090196856832,False,False,Hold,-30.639999999999418,Sell
130,2023-08-04 14:55:00,AAVE,USD,4200.67,4200.67,4185.35,4192.37,14172.48,4206.3215,24.768746494192186,False,False,Hold,-57.460000000000036,Sell
129,2023-08-04 15:00:00,AAVE,USD,4193.65,4194.93,4185.35,4185.35,13214.88,4206.992,23.957253730647125,False,False,Hold,-33.19999999999982,Sell
128,2023-08-04 15:05:00,AAVE,USD,4185.35,4187.9,4180.24,4180.88,23046.24,4207.726000000001,22.840550597079716,True,False,Buy,-12.13000000000011,Sell
127,2023-08-04 15:10:00,AAVE,USD,4180.88,4184.07,4173.86,4173.86,14874.72,4205.1085,23.597887790154314,True,False,Buy,-15.320000000000618,Sell
126,2023-08-04 15:15:00,AAVE,USD,4172.58,4180.88,4168.75,4171.31,14364.0,4200.3845,19.9922570471904,True,False,Buy,-8.289999999999964,Sell
125,2023-08-04 15:20:00,AAVE,USD,4171.94,4180.88,4170.67,4172.58,21960.96,4197.415999999999,19.459250377699373,True,False,Buy,-35.75,Sell
124,2023-08-04 15:25:00,AAVE,USD,4171.94,4179.6,4166.2,4178.33,30962.4,4193.841,15.485173859938621,True,False,Buy,-30.640000000000327,Sell
123,2023-08-04 15:30:00,AAVE,USD,4178.33,4182.16,4171.31,4171.31,14938.56,4191.479,15.116306949394632,True,False,Buy,-34.469999999999345,Sell
122,2023-08-04 15:35:00,AAVE,USD,4172.58,4175.77,4166.84,4166.84,11682.72,4190.1705,16.07882703069639,True,False,Buy,-38.9399999999996,Sell
121,2023-08-04 15:40:00,AAVE,USD,4167.48,4183.44,4165.56,4175.77,24961.44,4189.5,16.39872716494853,False,False,Hold,-42.13999999999942,Sell
120,2023-08-04 15:45:00,AAVE,USD,4173.86,4182.16,4170.03,4174.5,5490.24,4189.245,16.59920147093005,False,False,Hold,-40.220000000000255,Sell
119,2023-08-04 15:50:00,AAVE,USD,4173.22,4173.86,4168.75,4172.58,8107.68,4187.4574999999995,16.358995875403686,False,False,Hold,-21.710000000000036,Sell
118,2023-08-04 15:55:00,AAVE,USD,4172.58,4172.58,4164.28,4166.2,16598.4,4185.3189999999995,16.19348176204835,True,False,Buy,-18.51000000000022,Sell
117,2023-08-04 16:00:00,AAVE,USD,4166.2,4166.2,4161.09,4162.37,9639.84,4183.1485,16.215864316315756,True,False,Buy,-38.94000000000051,Sell
116,2023-08-04 16:05:00,AAVE,USD,4163.01,4164.28,4148.32,4150.88,36324.96,4180.403499999999,16.818695197807198,True,False,Buy,-41.48999999999978,Sell
115,2023-08-04 16:10:00,AAVE,USD,4150.24,4167.48,4148.96,4167.48,21003.36,4177.8820000000005,14.523341865638928,False,False,Hold,-17.8700000000008,Sell
114,2023-08-04 16:15:00,AAVE,USD,4167.48,4168.75,4156.62,4159.18,7150.08,4175.1050000000005,12.239095468766843,True,False,Buy,-21.699999999999818,Sell
113,2023-08-04 16:20:00,AAVE,USD,4159.18,4162.37,4157.26,4162.37,18705.12,4173.509,11.673824475877215,False,False,Hold,-11.489999999999782,Sell
112,2023-08-04 16:25:00,AAVE,USD,4164.28,4180.88,4164.28,4180.24,10661.28,4173.2855,11.489423729257789,False,False,Hold,8.929999999999382,Buy
111,2023-08-04 16:30:00,AAVE,USD,4181.52,4182.8,4167.48,4168.11,32366.88,4171.6255,9.44354832670707,False,False,Hold,-4.470000000000255,Sell
110,2023-08-04 16:35:00,AAVE,USD,4166.84,4170.03,4163.01,4168.11,2872.8,4170.4125,8.101424744672318,False,False,Hold,-10.220000000000255,Sell
109,2023-08-04 16:40:00,AAVE,USD,4169.39,4183.44,4169.39,4180.88,39453.12,4170.189,7.720339438877213,False,True,Sell,9.569999999999709,Buy
108,2023-08-04 16:45:00,AAVE,USD,4184.07,4184.07,4170.67,4170.67,17300.64,4169.6785,7.302454003452171,False,False,Hold,3.8299999999999272,Buy
107,2023-08-04 16:50:00,AAVE,USD,4171.31,4178.33,4171.31,4173.86,957.6,4169.6785,7.302454003452171,False,False,Hold,-1.910000000000764,Sell
106,2023-08-04 16:55:00,AAVE,USD,4177.05,4184.07,4177.05,4180.24,3064.32,4170.125,7.671159591126698,False,True,Sell,5.739999999999782,Buy
105,2023-08-04 17:00:00,AAVE,USD,4182.8,4189.82,4178.33,4186.63,10980.48,4170.8275,8.505741017807319,False,True,Sell,14.050000000000182,Buy
104,2023-08-04 17:05:00,AAVE,USD,4185.99,4185.99,4173.86,4175.14,10022.88,4170.668,8.386726103533729,False,False,Hold,8.94000000000051,Buy
103,2023-08-04 17:10:00,AAVE,USD,4175.14,4180.24,4174.5,4178.97,829.92,4171.051,8.59002965492766,False,False,Hold,16.600000000000364,Buy
102,2023-08-04 17:15:00,AAVE,USD,4176.41,4180.24,4170.67,4170.67,7405.44,4171.242499999999,8.533718801190957,False,False,Hold,19.789999999999964,Buy
101,2023-08-04 17:20:00,AAVE,USD,4171.31,4172.58,4168.11,4168.75,638.4,4170.8915,8.481909712280203,False,False,Hold,1.2700000000004366,Buy
100,2023-08-04 17:25:00,AAVE,USD,4168.11,4168.11,4153.43,4157.9,73352.16,4170.0615,8.91153260780124,True,False,Buy,-1.2800000000006548,Sell
99,2023-08-04 17:30:00,AAVE,USD,4156.62,4161.09,4151.52,4152.79,5554.08,4169.072,9.682519571992112,True,False,Buy,-9.579999999999927,Sell
98,2023-08-04 17:35:00,AAVE,USD,4153.43,4155.35,4148.32,4151.52,8490.72,4168.338000000001,10.438596699340518,True,False,Buy,-28.719999999999345,Sell
97,2023-08-04 17:40:00,AAVE,USD,4152.15,4158.54,4150.24,4153.43,5490.24,4167.891,10.889292132950846,True,False,Buy,-14.679999999999382,Sell
96,2023-08-04 17:45:00,AAVE,USD,4154.07,4160.45,4153.43,4160.45,3447.36,4168.3695,10.296581177566638,False,False,Hold,-7.6599999999998545,Sell
95,2023-08-04 17:50:00,AAVE,USD,4160.45,4161.73,4154.07,4157.26,6256.32,4167.8585,10.592399099498731,True,False,Buy,-23.61999999999989,Sell
94,2023-08-04 17:55:00,AAVE,USD,4159.18,4163.64,4157.26,4158.54,11044.32,4167.8265,10.620925361058095,False,False,Hold,-12.13000000000011,Sell
93,2023-08-04 18:00:00,AAVE,USD,4157.9,4164.92,4152.79,4157.26,28728.0,4167.571000000001,10.81871910887539,False,False,Hold,-16.599999999999454,Sell
92,2023-08-04 18:05:00,AAVE,USD,4155.98,4157.26,4145.13,4155.35,57009.12,4166.3265,10.715759803053901,True,False,Buy,-24.889999999999418,Sell
91,2023-08-04 18:10:00,AAVE,USD,4157.26,4162.37,4152.15,4157.26,25982.88,4165.784,10.893883073537372,False,False,Hold,-29.36999999999989,Sell
90,2023-08-04 18:15:00,AAVE,USD,4156.62,4156.62,4144.49,4148.96,36580.32,4164.8265,11.50322072743609,True,False,Buy,-26.18000000000029,Sell
89,2023-08-04 18:20:00,AAVE,USD,4150.24,4150.24,4133.64,4133.64,36899.52,4162.4645,12.80924767702941,True,False,Buy,-45.32999999999993,Sell
88,2023-08-04 18:25:00,AAVE,USD,4135.56,4139.39,4127.26,4134.92,12895.68,4160.677,14.03927914624604,True,False,Buy,-35.75,Sell
87,2023-08-04 18:30:00,AAVE,USD,4134.28,4147.05,4133.64,4134.28,13661.76,4158.697999999999,14.84943224145586,True,False,Buy,-34.470000000000255,Sell
86,2023-08-04 18:35:00,AAVE,USD,4134.28,4134.28,4122.79,4122.79,30707.04,4155.825500000001,15.976806701192649,True,False,Buy,-35.10999999999967,Sell
85,2023-08-04 18:40:00,AAVE,USD,4122.15,4124.06,4113.21,4117.04,48390.72,4152.346,16.484710747231908,True,False,Buy,-35.75,Sell
84,2023-08-04 18:45:00,AAVE,USD,4115.76,4122.79,4095.34,4120.23,106293.6,4149.6005,17.051444907101015,True,False,Buy,-31.290000000000873,Sell
83,2023-08-04 18:50:00,AAVE,USD,4117.68,4125.34,4117.04,4120.87,24450.72,4146.6955,16.730648357805205,True,False,Buy,-32.5600000000004,Sell
82,2023-08-04 18:55:00,AAVE,USD,4121.51,4122.79,4111.93,4119.6,17747.52,4144.142,16.776172827426553,True,False,Buy,-40.849999999999454,Sell
81,2023-08-04 19:00:00,AAVE,USD,4117.68,4122.15,4113.85,4115.13,8107.68,4141.461,16.92047464180912,True,False,Buy,-42.13000000000011,Sell
80,2023-08-04 19:05:00,AAVE,USD,4115.76,4115.76,4101.08,4101.72,9129.12,4138.652,18.62517187483828,True,False,Buy,-56.81999999999971,Sell
79,2023-08-04 19:10:00,AAVE,USD,4104.91,4110.02,4103.64,4105.55,17875.2,4136.29,19.702153235220607,True,False,Buy,-51.710000000000036,Sell
78,2023-08-04 19:15:00,AAVE,USD,4105.55,4109.38,4101.72,4105.55,13023.36,4133.9915,20.497310035296444,True,False,Buy,-49.80000000000018,Sell
77,2023-08-04 19:20:00,AAVE,USD,4106.19,4108.1,4103.0,4106.19,14427.84,4131.6295,20.858094345737868,True,False,Buy,-51.07000000000062,Sell
76,2023-08-04 19:25:00,AAVE,USD,4106.19,4106.19,4094.7,4095.97,16789.92,4128.4055,21.15013636260439,True,False,Buy,-52.99000000000024,Sell
75,2023-08-04 19:30:00,AAVE,USD,4095.97,4103.0,4094.06,4100.44,30707.04,4125.5644999999995,20.88476968986898,True,False,Buy,-33.20000000000073,Sell
74,2023-08-04 19:35:00,AAVE,USD,4101.72,4101.72,4090.23,4091.51,14938.56,4122.213000000001,20.691942011551255,True,False,Buy,-43.409999999999854,Sell
73,2023-08-04 19:40:00,AAVE,USD,4091.51,4094.7,4089.59,4089.59,6384.0,4118.8295,20.18595042282038,True,False,Buy,-44.6899999999996,Sell
72,2023-08-04 19:45:00,AAVE,USD,4090.87,4093.42,4078.74,4081.29,22471.68,4115.1265,19.925125971970207,True,False,Buy,-41.5,Sell
71,2023-08-04 19:50:00,AAVE,USD,4080.65,4083.84,4075.55,4079.38,49539.84,4111.2325,18.83797672533195,True,False,Buy,-37.659999999999854,Sell
70,2023-08-04 19:55:00,AAVE,USD,4079.38,4087.68,4072.35,4083.84,47880.0,4107.9765,17.558132101497296,True,False,Buy,-36.38999999999942,Sell
69,2023-08-04 20:00:00,AAVE,USD,4083.21,4095.97,4076.82,4090.23,39389.28,4105.806,16.889071022377113,False,False,Hold,-30.639999999999873,Sell
68,2023-08-04 20:05:00,AAVE,USD,4092.14,4097.25,4088.31,4096.61,6256.32,4103.8904999999995,15.531177972369974,False,False,Hold,-22.99000000000069,Sell
67,2023-08-04 20:10:00,AAVE,USD,4095.97,4095.97,4093.42,4095.34,8043.84,4101.9435,13.8733091999279,False,False,Hold,-19.789999999999964,Sell
66,2023-08-04 20:15:00,AAVE,USD,4094.7,4104.27,4090.87,4104.27,12576.48,4101.0175,12.999174012179083,False,False,Hold,2.550000000000182,Buy
65,2023-08-04 20:20:00,AAVE,USD,4102.36,4106.19,4101.72,4104.91,1787.52,4100.411,12.485077787796678,False,False,Hold,-0.6400000000003274,Sell
64,2023-08-04 20:25:00,AAVE,USD,4105.55,4108.1,4103.64,4107.47,6575.52,4099.773,11.721689342903911,False,False,Hold,1.9200000000000728,Buy
63,2023-08-04 20:30:00,AAVE,USD,4108.1,4108.1,4098.53,4098.53,3255.84,4098.656,10.617933885597418,False,False,Hold,-7.6599999999998545,Sell
62,2023-08-04 20:35:00,AAVE,USD,4097.89,4097.89,4058.95,4066.61,75267.36,4096.0065,11.675362847916205,True,False,Buy,-29.359999999999673,Sell
61,2023-08-04 20:40:00,AAVE,USD,4067.88,4082.57,4066.61,4080.65,65180.64,4094.2825,11.240523903738039,True,False,Buy,-19.78999999999951,Sell
60,2023-08-04 20:45:00,AAVE,USD,4080.65,4080.65,4046.18,4070.44,118614.72,4092.7185,12.279346491653746,True,False,Buy,-21.070000000000164,Sell
59,2023-08-04 20:50:00,AAVE,USD,4070.44,4080.65,4062.14,4076.82,23301.6,4091.282,12.379331076179833,True,False,Buy,-12.769999999999982,Sell
58,2023-08-04 20:55:00,AAVE,USD,4080.01,4083.21,4076.18,4082.57,8171.52,4090.1329999999994,12.047336504017958,False,False,Hold,1.2800000000002,Buy
57,2023-08-04 21:00:00,AAVE,USD,4081.93,4087.68,4078.74,4086.4,9512.16,4089.1435000000006,11.457366867009995,False,False,Hold,7.019999999999982,Buy
56,2023-08-04 21:05:00,AAVE,USD,4087.04,4107.47,4087.04,4102.36,53434.08,4089.4630000000006,11.743278077221067,False,True,Sell,18.519999999999527,Buy
55,2023-08-04 21:10:00,AAVE,USD,4101.08,4103.0,4097.25,4100.44,5873.28,4089.4630000000006,11.743278077221067,False,False,Hold,10.209999999999582,Buy
54,2023-08-04 21:15:00,AAVE,USD,4103.0,4110.66,4103.0,4106.83,29877.12,4090.2289999999994,12.36692188222448,False,True,Sell,10.220000000000255,Buy
53,2023-08-04 21:20:00,AAVE,USD,4107.47,4107.47,4103.0,4106.19,5617.92,4091.0589999999997,12.868651383108721,False,True,Sell,10.849999999999454,Buy
52,2023-08-04 21:25:00,AAVE,USD,4106.83,4109.38,4104.27,4104.91,12001.92,4092.2400000000002,13.008020198039839,False,False,Hold,0.6399999999994179,Buy
51,2023-08-04 21:30:00,AAVE,USD,4104.91,4106.19,4097.25,4097.25,3383.52,4093.1335,12.687990291236167,False,False,Hold,-7.6599999999998545,Sell
50,2023-08-04 21:35:00,AAVE,USD,4097.89,4100.44,4095.97,4100.44,2617.44,4093.9635000000003,12.590628626460509,False,False,Hold,-7.030000000000655,Sell
49,2023-08-04 21:40:00,AAVE,USD,4099.17,4101.72,4095.34,4100.44,3894.24,4094.4740000000006,12.638180415290977,False,False,Hold,1.9099999999998545,Buy
48,2023-08-04 21:45:00,AAVE,USD,4100.44,4103.0,4100.44,4103.0,1787.52,4094.7935000000007,12.775051869251831,False,False,Hold,36.38999999999987,Buy
47,2023-08-04 21:50:00,AAVE,USD,4102.36,4110.66,4101.72,4110.02,18066.72,4095.5274999999992,13.222010307735403,False,True,Sell,29.370000000000346,Buy
46,2023-08-04 21:55:00,AAVE,USD,4109.38,4110.66,4104.91,4107.47,64223.04,4095.6875,13.35209341950256,False,False,Hold,37.0300000000002,Buy
45,2023-08-04 22:00:00,AAVE,USD,4106.19,4106.19,4092.78,4094.7,14683.2,4095.1770000000006,13.174932377694029,False,False,Hold,17.879999999999654,Buy
44,2023-08-04 22:05:00,AAVE,USD,4095.34,4101.72,4093.42,4097.89,3766.56,4094.6980000000003,12.875214295568545,False,False,Hold,15.320000000000164,Buy
43,2023-08-04 22:10:00,AAVE,USD,4098.53,4101.08,4095.97,4098.53,2489.76,4094.6980000000003,12.875214295568545,False,False,Hold,12.129999999999654,Buy
42,2023-08-04 22:15:00,AAVE,USD,4097.25,4097.89,4094.7,4096.61,3766.56,4096.198,11.048628683614345,False,False,Hold,-5.75,Sell
41,2023-08-04 22:20:00,AAVE,USD,4095.97,4096.61,4092.78,4092.78,2425.92,4096.8045,10.467888981822048,False,False,Hold,-7.6599999999994,Sell
40,2023-08-04 22:25:00,AAVE,USD,4093.42,4094.7,4085.12,4085.76,7533.12,4097.5705,8.87668826041504,True,False,Buy,-21.06999999999971,Sell
39,2023-08-04 22:30:00,AAVE,USD,4085.76,4088.95,4072.99,4077.46,59690.4,4097.6025,8.798758210766898,True,False,Buy,-28.729999999999563,Sell
38,2023-08-04 22:35:00,AAVE,USD,4076.82,4082.57,4076.82,4081.93,1149.12,4097.5705,8.85727620891507,True,False,Buy,-22.980000000000018,Sell
37,2023-08-04 22:40:00,AAVE,USD,4081.29,4085.12,4081.29,4084.48,1021.44,4097.474499999999,8.994069083741747,True,False,Buy,-12.769999999999982,Sell
36,2023-08-04 22:45:00,AAVE,USD,4083.84,4084.48,4080.65,4082.57,13980.96,4096.485,9.502537334227556,True,False,Buy,-17.869999999999436,Sell
35,2023-08-04 22:50:00,AAVE,USD,4083.21,4093.42,4083.21,4090.87,30068.64,4096.0064999999995,9.533798754071174,False,False,Hold,-9.569999999999709,Sell
34,2023-08-04 22:55:00,AAVE,USD,4091.51,4094.7,4089.59,4094.06,3511.2,4095.368,9.192273986971578,False,False,Hold,-8.940000000000055,Sell
33,2023-08-04 23:00:00,AAVE,USD,4093.42,4100.44,4091.51,4099.8,4341.12,4095.0485,8.902824669967872,False,False,Hold,-10.220000000000255,Sell
32,2023-08-04 23:05:00,AAVE,USD,4099.8,4101.72,4095.97,4098.53,1532.16,4094.7295,8.641338514068119,False,False,Hold,-8.94000000000051,Sell
31,2023-08-04 23:10:00,AAVE,USD,4098.53,4099.17,4093.42,4093.42,6575.52,4094.5379999999996,8.62496474433571,False,False,Hold,-1.2799999999997453,Sell
30,2023-08-04 23:15:00,AAVE,USD,4091.51,4091.51,4086.4,4087.04,9895.2,4093.868,8.66274151324213,False,False,Hold,-10.850000000000364,Sell
29,2023-08-04 23:20:00,AAVE,USD,4087.04,4090.87,4083.84,4089.59,8363.04,4093.3255,8.56873968187728,False,False,Hold,-8.9399999999996,Sell
28,2023-08-04 23:25:00,AAVE,USD,4089.59,4090.87,4088.31,4090.23,6830.88,4092.6869999999994,8.280844159802815,False,False,Hold,-6.379999999999654,Sell
27,2023-08-04 23:30:00,AAVE,USD,4087.04,4089.59,4085.76,4089.59,766.08,4091.6655000000005,7.222641647442225,False,False,Hold,-3.1900000000000546,Sell
26,2023-08-04 23:35:00,AAVE,USD,4090.23,4094.06,4088.95,4093.42,5426.4,4090.9630000000006,6.217930015942609,False,False,Hold,7.6599999999998545,Buy
25,2023-08-04 23:40:00,AAVE,USD,4094.06,4103.0,4094.06,4100.44,5426.4,4091.25,6.524413262508779,False,True,Sell,22.979999999999563,Buy
24,2023-08-04 23:45:00,AAVE,USD,4099.8,4099.8,4095.34,4098.53,23620.8,4091.282,6.560165755206897,False,True,Sell,16.59999999999991,Buy
23,2023-08-04 23:50:00,AAVE,USD,4098.53,4101.08,4097.89,4099.8,8682.24,4091.3454999999994,6.639680933123532,False,True,Sell,15.320000000000164,Buy
22,2023-08-04 23:55:00,AAVE,USD,4101.08,4101.08,4097.89,4098.53,3958.08,4091.4414999999995,6.733028000207519,False,True,Sell,15.959999999999582,Buy
21,2023-08-05 00:00:00,AAVE,USD,4098.53,4098.53,4087.04,4087.68,12384.96,4091.1865,6.776105289447982,False,False,Hold,-3.1900000000000546,Sell
20,2023-08-05 00:05:00,AAVE,USD,4087.68,4098.53,4083.21,4097.25,33324.48,4091.761,6.7788936373359885,False,False,Hold,3.1900000000000546,Buy
19,2023-08-05 00:10:00,AAVE,USD,4097.89,4099.17,4093.42,4094.06,24131.52,4092.5909999999994,5.894258490839856,False,False,Hold,-5.7400000000002365,Sell
18,2023-08-05 00:15:00,AAVE,USD,4094.06,4094.7,4085.76,4085.76,6256.32,4092.7825,5.583696073484586,True,False,Buy,-12.769999999999527,Sell
17,2023-08-05 00:20:00,AAVE,USD,4087.04,4088.95,4083.84,4088.31,17109.12,4092.9740000000006,5.344519475125332,False,False,Hold,-5.110000000000127,Sell
16,2023-08-05 00:25:00,AAVE,USD,4088.95,4102.36,4087.68,4102.36,10597.44,4093.9634999999994,5.145184028112941,False,True,Sell,15.319999999999709,Buy
15,2023-08-05 00:30:00,AAVE,USD,4101.72,4118.32,4101.72,4118.32,24195.36,4095.3360000000002,7.430306645155212,False,True,Sell,28.729999999999563,Buy
14,2023-08-05 00:35:00,AAVE,USD,4117.04,4119.6,4115.13,4118.32,34601.28,4096.549000000001,9.02099416851609,False,True,Sell,28.08999999999969,Buy
13,2023-08-05 00:40:00,AAVE,USD,4117.68,4129.81,4112.57,4127.26,66457.44,4097.9220000000005,11.334814371705846,False,True,Sell,37.67000000000007,Buy
12,2023-08-05 00:45:00,AAVE,USD,4126.62,4129.17,4124.06,4128.53,25663.68,4099.4220000000005,13.243791633857148,False,True,Sell,35.10999999999967,Buy
11,2023-08-05 00:50:00,AAVE,USD,4128.53,4130.45,4124.7,4129.17,12959.52,4101.2095,14.721231883127523,False,True,Sell,28.730000000000473,Buy
10,2023-08-05 00:55:00,AAVE,USD,4129.81,4139.39,4125.34,4125.98,60137.28,4103.156499999999,15.31178674812198,False,True,Sell,27.449999999999818,Buy
9,2023-08-05 01:00:00,AAVE,USD,4126.62,4126.62,4114.49,4114.49,19088.16,4104.4015,15.162216292272223,False,False,Hold,14.6899999999996,Buy
8,2023-08-05 01:05:00,AAVE,USD,4115.13,4120.87,4108.74,4120.23,19024.32,4105.9015,15.170388842428677,False,False,Hold,21.699999999999818,Buy
7,2023-08-05 01:10:00,AAVE,USD,4118.96,4120.87,4117.04,4118.96,3511.2,4107.37,14.927901816078569,False,False,Hold,31.2800000000002,Buy
6,2023-08-05 01:15:00,AAVE,USD,4118.32,4121.51,4110.66,4117.04,6894.72,4108.5509999999995,14.698753939273953,False,False,Hold,19.789999999999964,Buy
5,2023-08-05 01:20:00,AAVE,USD,4115.13,4115.13,4109.38,4110.02,1596.0,4109.03,14.576106620405374,False,False,Hold,15.960000000000491,Buy
4,2023-08-05 01:25:00,AAVE,USD,4108.74,4108.74,4095.97,4101.72,22471.68,4109.1894999999995,14.47224584284486,False,False,Hold,15.960000000000036,Buy
3,2023-08-05 01:30:00,AAVE,USD,4101.08,4111.93,4097.89,4110.02,13342.56,4109.700500000001,14.302698852754405,False,False,Hold,21.71000000000049,Buy
2,2023-08-05 01:35:00,AAVE,USD,4110.66,4110.66,4087.68,4087.68,22216.32,4109.158,14.940254559902556,True,False,Buy,-14.679999999999836,Sell
1,2023-08-05 01:40:00,AAVE,USD,4087.04,4091.51,4080.01,4082.57,36005.76,4108.9025,15.364560341011495,True,False,Buy,-35.749999999999545,Sell
0,2023-08-05 01:45:00,AAVE,USD,4084.48,4084.48,4071.08,4071.72,25727.52,4107.626,17.319737873273386,True,False,Buy,-46.59999999999991,Sell
287,2023-08-04 01:50:00,SHIB,USD,0.0,0.0,0.0,0.0,59230.69,,,False,False,Hold,,Hold
286,2023-08-04 01:55:00,SHIB,USD,0.0,0.0,0.0,0.0,89945.82,,,False,False,Hold,,Hold
285,2023-08-04 02:00:00,SHIB,USD,0.0,0.0,0.0,0.0,48140.12,,,False,False,Hold,,Hold
284,2023-08-04 02:05:00,SHIB,USD,0.0,0.0,0.0,0.0,57184.65,,,False,False,Hold,,Hold
283,2023-08-04 02:10:00,SHIB,USD,0.0,0.0,0.0,0.0,25891.94,,,False,False,Hold,,Hold
282,2023-08-04 02:15:00,SHIB,USD,0.0,0.0,0.0,0.0,27426.06,,,False,False,Hold,,Hold
281,2023-08-04 02:20:00,SHIB,USD,0.0,0.0,0.0,0.0,150314.58,,,False,False,Hold,,Hold
280,2023-08-04 02:25:00,SHIB,USD,0.0,0.0,0.0,0.0,99805.2,,,False,False,Hold,,Hold
279,2023-08-04 02:30:00,SHIB,USD,0.0,0.0,0.0,0.0,39466.84,,,False,False,Hold,,Hold
278,2023-08-04 02:35:00,SHIB,USD,0.0,0.0,0.0,0.0,59093.36,,,False,False,Hold,,Hold
277,2023-08-04 02:40:00,SHIB,USD,0.0,0.0,0.0,0.0,39346.46,,,False,False,Hold,,Hold
276,2023-08-04 02:45:00,SHIB,USD,0.0,0.0,0.0,0.0,94325.18,,,False,False,Hold,,Hold
275,2023-08-04 02:50:00,SHIB,USD,0.0,0.0,0.0,0.0,16572.29,,,False,False,Hold,,Hold
274,2023-08-04 02:55:00,SHIB,USD,0.0,0.0,0.0,0.0,32196.92,,,False,False,Hold,,Hold
273,2023-08-04 03:00:00,SHIB,USD,0.0,0.0,0.0,0.0,80171.63,,,False,False,Hold,0.0,Hold
272,2023-08-04 03:05:00,SHIB,USD,0.0,0.0,0.0,0.0,43613.56,,,False,False,Hold,0.0,Hold
271,2023-08-04 03:10:00,SHIB,USD,0.0,0.0,0.0,0.0,56759.71,,,False,False,Hold,0.0,Hold
270,2023-08-04 03:15:00,SHIB,USD,0.0,0.0,0.0,0.0,61414.84,,,False,False,Hold,0.0,Hold
269,2023-08-04 03:20:00,SHIB,USD,0.0,0.0,0.0,0.0,34969.36,,,False,False,Hold,0.0,Hold
268,2023-08-04 03:25:00,SHIB,USD,0.0,0.0,0.0,0.0,24707.55,0.0,0.0,False,False,Hold,0.0,Hold
267,2023-08-04 03:30:00,SHIB,USD,0.0,0.0,0.0,0.0,34651.9,0.0,0.0,False,False,Hold,0.0,Hold
266,2023-08-04 03:35:00,SHIB,USD,0.0,0.0,0.0,0.0,49564.57,0.0,0.0,False,False,Hold,0.0,Hold
265,2023-08-04 03:40:00,SHIB,USD,0.0,0.0,0.0,0.0,7745.64,0.0,0.0,False,False,Hold,0.0,Hold
264,2023-08-04 03:45:00,SHIB,USD,0.0,0.0,0.0,0.0,6375.6,0.0,0.0,False,False,Hold,0.0,Hold
263,2023-08-04 03:50:00,SHIB,USD,0.0,0.0,0.0,0.0,24090.42,0.0,0.0,False,False,Hold,0.0,Hold
262,2023-08-04 03:55:00,SHIB,USD,0.0,0.0,0.0,0.0,92427.08,0.0,0.0,False,False,Hold,0.0,Hold
261,2023-08-04 04:00:00,SHIB,USD,0.0,0.0,0.0,0.0,87663.99,0.0,0.0,False,False,Hold,0.0,Hold
260,2023-08-04 04:05:00,SHIB,USD,0.0,0.0,0.0,0.0,8764.46,0.0,0.0,False,False,Hold,0.0,Hold
259,2023-08-04 04:10:00,SHIB,USD,0.0,0.0,0.0,0.0,50885.26,0.0,0.0,False,False,Hold,0.0,Hold
258,2023-08-04 04:15:00,SHIB,USD,0.0,0.0,0.0,0.0,18540.75,0.0,0.0,False,False,Hold,0.0,Hold
257,2023-08-04 04:20:00,SHIB,USD,0.0,0.0,0.0,0.0,65897.5,0.0,0.0,False,False,Hold,0.0,Hold
256,2023-08-04 04:25:00,SHIB,USD,0.0,0.0,0.0,0.0,18395.14,0.0,0.0,False,False,Hold,0.0,Hold
255,2023-08-04 04:30:00,SHIB,USD,0.0,0.0,0.0,0.0,107602.74,0.0,0.0,False,False,Hold,0.0,Hold
254,2023-08-04 04:35:00,SHIB,USD,0.0,0.0,0.0,0.0,31305.37,0.0,0.0,False,False,Hold,0.0,Hold
253,2023-08-04 04:40:00,SHIB,USD,0.0,0.0,0.0,0.0,17701.83,0.0,0.0,False,False,Hold,0.0,Hold
252,2023-08-04 04:45:00,SHIB,USD,0.0,0.0,0.0,0.0,51150.07,0.0,0.0,False,False,Hold,0.0,Hold
251,2023-08-04 04:50:00,SHIB,USD,0.0,0.0,0.0,0.0,100943.31,0.0,0.0,False,False,Hold,0.0,Hold
250,2023-08-04 04:55:00,SHIB,USD,0.0,0.0,0.0,0.0,50073.46,0.0,0.0,False,False,Hold,0.0,Hold
249,2023-08-04 05:00:00,SHIB,USD,0.0,0.0,0.0,0.0,9795.41,0.0,0.0,False,False,Hold,0.0,Hold
248,2023-08-04 05:05:00,SHIB,USD,0.0,0.0,0.0,0.0,40196.43,0.0,0.0,False,False,Hold,0.0,Hold
247,2023-08-04 05:10:00,SHIB,USD,0.0,0.0,0.0,0.0,41722.64,0.0,0.0,False,False,Hold,0.0,Hold
246,2023-08-04 05:15:00,SHIB,USD,0.0,0.0,0.0,0.0,12161.66,0.0,0.0,False,False,Hold,0.0,Hold
245,2023-08-04 05:20:00,SHIB,USD,0.0,0.0,0.0,0.0,26210.26,0.0,0.0,False,False,Hold,0.0,Hold
244,2023-08-04 05:25:00,SHIB,USD,0.0,0.0,0.0,0.0,34598.77,0.0,0.0,False,False,Hold,0.0,Hold
